index,timestamp,metric_value,checks
361089,994.0,2563.682355,1.0
361103,994.0,2530.450146,1.0
361117,994.0,2528.495033,1.0
361131,994.0,4091.419937,1.0
361145,994.0,2474.650417,1.0
361159,994.0,2591.170256,1.0
361173,994.0,3693.835293,1.0
361187,994.0,3949.941638,1.0
361201,994.0,4146.175459,1.0
361215,994.0,4178.393078,1.0
361229,994.0,2590.737288,1.0
361243,994.0,2534.014794,1.0
361257,994.0,3908.963002,1.0
361271,994.0,3971.51471,1.0
361285,994.0,2643.433689,1.0
361299,994.0,3713.414047,1.0
361313,994.0,2236.9046,1.0
361327,994.0,2669.64656,1.0
361341,994.0,4188.621263,1.0
361355,994.0,2450.015983,1.0
361369,994.0,4265.522359,1.0
361383,995.0,2248.832608,1.0
361397,995.0,3981.031651,1.0
361411,995.0,4027.234491,1.0
361425,995.0,4011.63572,1.0
361439,995.0,4300.837017,1.0
361455,995.0,4123.714886,1.0
361469,995.0,4026.590888,1.0
361478,995.0,2535.232677,1.0
361497,995.0,2400.114235,1.0
361511,995.0,4040.316684,1.0
361525,995.0,2269.951306,1.0
361539,995.0,2384.996176,1.0
361553,995.0,2370.348117,1.0
361567,995.0,4057.112124,1.0
361581,995.0,4121.260691,1.0
361595,995.0,3861.50821,1.0
361609,995.0,3901.624709,1.0
361623,995.0,2375.983538,1.0
361637,995.0,2418.960631,1.0
361651,995.0,2384.132928,1.0
361665,995.0,4273.662311,1.0
361679,995.0,4437.932736,1.0
361693,996.0,2588.913165,1.0
361707,996.0,2492.859129,1.0
361721,996.0,4530.751397,1.0
361735,996.0,4159.257518,1.0
361751,996.0,2425.758913,1.0
361765,996.0,2355.350497,1.0
361779,996.0,4308.553584,1.0
361793,996.0,2282.015564,1.0
361807,996.0,2429.824016,1.0
361821,996.0,4393.726948,1.0
361835,996.0,4172.82214,1.0
361849,996.0,4367.326481,1.0
361863,996.0,2292.013725,1.0
361877,996.0,2561.195148,1.0
361891,996.0,2293.803529,1.0
361905,996.0,2476.844994,1.0
361919,996.0,2565.384688,1.0
361933,996.0,2405.630751,1.0
361947,996.0,2428.598061,1.0
361961,996.0,4405.802503,1.0
361975,996.0,2466.223882,1.0
361989,996.0,2373.334456,1.0
362003,996.0,4241.705159,1.0
362017,996.0,4262.709389,1.0
362031,996.0,4456.255356,1.0
362045,996.0,4350.140773,1.0
362059,996.0,4494.097721,1.0
362073,996.0,4314.017766,1.0
362087,996.0,4245.257805,1.0
362101,996.0,4315.312081,1.0
362115,996.0,4264.664673,1.0
362129,996.0,4380.594712,1.0
362143,996.0,2348.055909,1.0
362157,997.0,4332.065627,1.0
362171,997.0,2570.680489,1.0
362185,997.0,2371.102225,1.0
362199,997.0,2221.948014,1.0
362213,997.0,2308.259716,1.0
362229,997.0,4336.383259,1.0
362243,997.0,4686.521914,1.0
362257,997.0,2347.02728,1.0
362271,997.0,2579.194653,1.0
362285,997.0,4366.609033,1.0
362299,997.0,4317.744084,1.0
362313,997.0,4160.778618,1.0
362327,997.0,2594.694297,1.0
362341,997.0,2360.312719,1.0
362355,997.0,2408.526919,1.0
362369,997.0,2348.838637,1.0
362383,997.0,4429.068436,1.0
362397,997.0,2437.033893,1.0
362411,997.0,2502.544441,1.0
362425,997.0,4276.410188,1.0
362439,998.0,4343.033589,1.0
362453,998.0,4174.09318,1.0
362467,998.0,2464.604337,1.0
362481,998.0,2500.294412,1.0
362497,998.0,4061.772695,1.0
362511,998.0,2447.60696,1.0
362525,998.0,4139.175108,1.0
362539,998.0,2363.663537,1.0
362553,998.0,2413.28711,1.0
362567,998.0,2250.046623,1.0
362581,998.0,2327.673201,1.0
362595,998.0,4245.037305,1.0
362609,998.0,2430.063669,1.0
362623,998.0,2198.697254,1.0
362637,998.0,4523.203679,1.0
362651,998.0,2429.241816,1.0
362665,998.0,2275.782128,1.0
362679,998.0,4195.979372,1.0
362693,998.0,4200.409635,1.0
362707,998.0,2229.490807,1.0
362721,998.0,4379.297658,1.0
362735,998.0,4674.868202,1.0
362749,998.0,2296.395822,1.0
362763,998.0,2364.476439,1.0
362777,999.0,2438.495988,1.0
362793,999.0,4316.264151,1.0
362807,999.0,4378.351454,1.0
362821,999.0,2397.261295,1.0
362835,999.0,2467.243146,1.0
362849,999.0,4667.612692,1.0
362863,999.0,4266.060543,1.0
362877,999.0,4180.745004,1.0
362891,999.0,4128.623803,1.0
362905,999.0,2530.430628,1.0
362919,999.0,4269.250476,1.0
362933,999.0,4507.46168,1.0
362947,999.0,4371.658047,1.0
362961,999.0,2412.316912,1.0
362975,999.0,2369.180595,1.0
362989,999.0,4454.048592,1.0
363003,999.0,2433.828957,1.0
363017,999.0,2388.038006,1.0
363031,999.0,2438.410804,1.0
363045,999.0,4359.497388,1.0
363059,999.0,4541.968048,1.0
363073,999.0,4176.420714,1.0
363087,999.0,2375.798649,1.0
363101,999.0,2292.824496,1.0
363115,999.0,4606.012687,1.0
363129,999.0,2297.141722,1.0
363143,999.0,4468.208322,1.0
363157,999.0,2333.064246,1.0
363171,999.0,4299.570359,1.0
363185,1000.0,2404.388003,1.0
363199,1000.0,4116.799667,1.0
363213,1000.0,2398.968394,1.0
363229,1000.0,2305.252835,1.0
363243,1000.0,4660.604873,1.0
363257,1000.0,4085.621879,1.0
363271,1000.0,2564.977803,1.0
363285,1000.0,3942.765448,1.0
363299,1000.0,4048.412394,1.0
363313,1000.0,4379.060293,1.0
363327,1000.0,4077.548122,1.0
363341,1000.0,4417.113856,1.0
363355,1000.0,2403.554652,1.0
363369,1000.0,4162.424314,1.0
363383,1000.0,2468.955541,1.0
363397,1000.0,4554.179168,1.0
363411,1000.0,3846.408669,1.0
363425,1000.0,2302.8841,1.0
363439,1000.0,3837.766643,1.0
363453,1000.0,3845.442772,1.0
363467,1000.0,2432.856517,1.0
363481,1000.0,2274.57238,1.0
363495,1000.0,3902.234399,1.0
363509,1000.0,2407.878152,1.0
363523,1000.0,2238.132079,1.0
363537,1000.0,4136.179842,1.0
363551,1000.0,4055.788287,1.0
363565,1000.0,4155.03469,1.0
363579,1000.0,4185.836485,1.0
363593,1001.0,4029.518887,1.0
363607,1001.0,2325.634729,1.0
363621,1001.0,4277.333452,1.0
363635,1001.0,4159.286175,1.0
363649,1001.0,2376.050928,1.0
363665,1001.0,2487.498859,1.0
363679,1001.0,2558.091652,1.0
363693,1001.0,2327.869654,1.0
363707,1001.0,4101.547613,1.0
363721,1001.0,4498.902704,1.0
363735,1001.0,2149.404992,1.0
363749,1001.0,2421.337749,1.0
363763,1001.0,4091.332336,1.0
363777,1001.0,2392.728904,1.0
363791,1001.0,2405.460112,1.0
363805,1001.0,2335.104577,1.0
363819,1001.0,4101.854803,1.0
363833,1001.0,3982.501536,1.0
363847,1001.0,2382.704806,1.0
363861,1001.0,4167.612817,1.0
363875,1001.0,2345.648741,1.0
363889,1001.0,4262.585203,1.0
363903,1001.0,2333.230479,1.0
363917,1001.0,2262.604787,1.0
363931,1001.0,2363.61145,1.0
363945,1001.0,2370.909369,1.0
363959,1002.0,2343.447597,1.0
363973,1002.0,4051.021604,1.0
363989,1002.0,2478.629316,1.0
364003,1002.0,2231.760743,1.0
364017,1002.0,4251.7029,1.0
364031,1002.0,2316.860784,1.0
364045,1002.0,4195.63355,1.0
364059,1002.0,4439.353984,1.0
364073,1002.0,2529.118727,1.0
364087,1002.0,4180.668684,1.0
364101,1002.0,2340.000299,1.0
364115,1002.0,2333.565394,1.0
364129,1002.0,2443.853489,1.0
364143,1002.0,4040.267833,1.0
364157,1002.0,2230.391042,1.0
364171,1002.0,4234.358768,1.0
364185,1003.0,4290.803848,1.0
364199,1003.0,4171.460846,1.0
364213,1003.0,2343.393916,1.0
364229,1003.0,2575.064967,1.0
364243,1003.0,2462.023457,1.0
364257,1003.0,4053.822635,1.0
364271,1003.0,2382.881243,1.0
364285,1003.0,4323.609082,1.0
364299,1003.0,2403.140319,1.0
364313,1003.0,2569.899491,1.0
364327,1003.0,4533.28818,1.0
364341,1003.0,4056.71233,1.0
364355,1003.0,4100.90798,1.0
364369,1003.0,4256.981169,1.0
364383,1003.0,2408.296916,1.0
364397,1003.0,4223.993919,1.0
364411,1003.0,4257.74251,1.0
364425,1003.0,4174.647418,1.0
364439,1003.0,2379.818892,1.0
364453,1003.0,4368.009179,1.0
364467,1003.0,4116.580644,1.0
364481,1003.0,4041.609373,1.0
364495,1003.0,4082.012834,1.0
364509,1003.0,2511.3292,1.0
364523,1003.0,2590.180602,1.0
364537,1003.0,2549.645316,1.0
364551,1003.0,2393.823378,1.0
364565,1003.0,2409.579246,1.0
364579,1003.0,4483.707201,1.0
364593,1003.0,2350.571414,1.0
364607,1003.0,2551.655038,1.0
364621,1003.0,2355.037971,1.0
364635,1003.0,4261.913234,1.0
364649,1004.0,4086.900307,1.0
364663,1004.0,4192.228413,1.0
364677,1004.0,4040.690914,1.0
364693,1004.0,2466.405102,1.0
364707,1004.0,2396.640799,1.0
364721,1004.0,2475.196767,1.0
364735,1004.0,4265.327037,1.0
364749,1004.0,3937.670906,1.0
364763,1004.0,2408.358416,1.0
364777,1004.0,2408.500463,1.0
364791,1004.0,4065.875386,1.0
364805,1004.0,4088.096959,1.0
364819,1004.0,2697.932328,1.0
364833,1004.0,4249.978501,1.0
364847,1004.0,2439.3392,1.0
364861,1004.0,4348.208331,1.0
364875,1004.0,4031.904981,1.0
364889,1004.0,4015.471792,1.0
364903,1004.0,2690.156024,1.0
364917,1004.0,2603.85131,1.0
364931,1004.0,2444.958953,1.0
364945,1004.0,4168.371226,1.0
364959,1004.0,4383.232875,1.0
364973,1004.0,2312.104314,1.0
364987,1004.0,4515.370344,1.0
365001,1004.0,4044.975054,1.0
365015,1004.0,3965.721627,1.0
365029,1004.0,4282.635041,1.0
365043,1004.0,4383.794289,1.0
365057,1005.0,2470.142012,1.0
365071,1005.0,4132.358955,1.0
365085,1005.0,2447.980099,1.0
365099,1005.0,2788.601939,1.0
365113,1005.0,4482.993926,1.0
365127,1005.0,4148.765457,1.0
365143,1005.0,4057.154972,1.0
365157,1005.0,4211.862663,1.0
365171,1005.0,3945.579057,1.0
365185,1005.0,4216.402984,1.0
365199,1005.0,2544.318408,1.0
365213,1005.0,2351.588174,1.0
365227,1005.0,2385.871477,1.0
365241,1005.0,4302.006614,1.0
365255,1005.0,2416.464784,1.0
365269,1005.0,2362.545859,1.0
365283,1005.0,4298.082186,1.0
365297,1005.0,2355.930715,1.0
365311,1005.0,2391.685507,1.0
365325,1005.0,2194.51017,1.0
365339,1005.0,2411.952821,1.0
365353,1006.0,4348.674189,1.0
365367,1006.0,2349.979455,1.0
365381,1006.0,2326.531541,1.0
365395,1006.0,2617.210973,1.0
365409,1006.0,2388.325643,1.0
365423,1006.0,2337.610855,1.0
365439,1006.0,4429.680067,1.0
365453,1006.0,2380.82506,1.0
365467,1006.0,4493.990836,1.0
365481,1006.0,4716.818008,1.0
365495,1006.0,2490.563617,1.0
365509,1006.0,4210.17758,1.0
365523,1006.0,2588.809662,1.0
365537,1006.0,2410.571887,1.0
365551,1006.0,2439.289659,1.0
365565,1006.0,2474.100577,1.0
365579,1006.0,4298.37647,1.0
365593,1006.0,4530.555504,1.0
365607,1006.0,2435.298919,1.0
365621,1006.0,2455.90411,1.0
365635,1006.0,2392.617294,1.0
365649,1006.0,4471.692637,1.0
365663,1006.0,4367.525845,1.0
365677,1006.0,2381.18892,1.0
365691,1006.0,4160.143468,1.0
365705,1007.0,4795.497113,1.0
365721,1007.0,2213.522459,1.0
365735,1007.0,2177.746117,1.0
365749,1007.0,2344.127759,1.0
365763,1007.0,2359.354425,1.0
365777,1007.0,2401.325041,1.0
365791,1007.0,4285.997724,1.0
365805,1007.0,4328.21629,1.0
365819,1007.0,2364.319436,1.0
365833,1007.0,2384.518985,1.0
365847,1007.0,4560.557069,1.0
365861,1007.0,4501.925599,1.0
365875,1007.0,4195.968208,1.0
365889,1007.0,2274.041336,1.0
365903,1007.0,4377.103882,1.0
365917,1007.0,4371.65624,1.0
365931,1007.0,2238.361292,1.0
365945,1007.0,2433.503619,1.0
365959,1007.0,4253.333837,1.0
365973,1007.0,4607.601126,1.0
365987,1007.0,4191.107527,1.0
366001,1007.0,4405.971399,1.0
366015,1007.0,4301.401956,1.0
366029,1007.0,2211.148892,1.0
366043,1007.0,2348.144346,1.0
366057,1007.0,4404.596758,1.0
366071,1007.0,2283.613163,1.0
366085,1008.0,4693.974327,1.0
366099,1008.0,3983.790381,1.0
366113,1008.0,2553.668844,1.0
366127,1008.0,4678.944247,1.0
366141,1008.0,4355.86181,1.0
366155,1008.0,4523.157428,1.0
366171,1008.0,2391.988261,1.0
366185,1008.0,2345.015313,1.0
366199,1008.0,4256.075504,1.0
366213,1008.0,2285.723213,1.0
366227,1008.0,2289.915212,1.0
366241,1008.0,2335.297843,1.0
366255,1008.0,4477.51658,1.0
366269,1008.0,2486.050101,1.0
366283,1008.0,2502.084938,1.0
366297,1008.0,2415.809641,1.0
366311,1008.0,4291.308991,1.0
366325,1008.0,4620.633809,1.0
366339,1008.0,4487.610438,1.0
366353,1008.0,2217.14719,1.0
366367,1008.0,4592.068029,1.0
366381,1008.0,2350.066113,1.0
366395,1008.0,2221.868715,1.0
366409,1008.0,2521.994522,1.0
366423,1008.0,4598.822036,1.0
366437,1009.0,2381.79262,1.0
366451,1009.0,2297.585278,1.0
366465,1009.0,4533.843586,1.0
366479,1009.0,4332.484824,1.0
366495,1009.0,4268.314659,1.0
366509,1009.0,2525.36611,1.0
366523,1009.0,4404.253096,1.0
366537,1009.0,2434.578157,1.0
366551,1009.0,2489.758338,1.0
366560,1009.0,4295.941543,1.0
366579,1009.0,4391.519719,1.0
366593,1009.0,4300.552626,1.0
366607,1009.0,4467.664787,1.0
366621,1009.0,4474.386572,1.0
366635,1009.0,4725.322875,1.0
366649,1009.0,2435.483734,1.0
366663,1009.0,4338.772183,1.0
366677,1009.0,4811.606194,1.0
366691,1009.0,4536.525013,1.0
366705,1009.0,4683.143629,1.0
366719,1009.0,2461.042821,1.0
366733,1009.0,4556.003911,1.0
366747,1009.0,4141.646717,1.0
366761,1009.0,2455.192933,1.0
366775,1009.0,2562.132808,1.0
366789,1009.0,2559.863922,1.0
366803,1009.0,2389.862606,1.0
366817,1009.0,2438.378037,1.0
366831,1009.0,4948.633452,1.0
366845,1009.0,4624.764078,1.0
366859,1009.0,4368.885721,1.0
366873,1009.0,3906.153982,1.0
366887,1009.0,4689.91036,1.0
366901,1010.0,2331.651798,1.0
366917,1010.0,2501.700089,1.0
366931,1010.0,2471.921484,1.0
366945,1010.0,2358.231523,1.0
366959,1010.0,2474.038665,1.0
366973,1010.0,2492.71635,1.0
366987,1010.0,4241.905794,1.0
367001,1010.0,2403.091579,1.0
367015,1010.0,4303.455698,1.0
367029,1010.0,2360.654663,1.0
367043,1010.0,2383.428672,1.0
367057,1010.0,4557.362895,1.0
367071,1010.0,2366.24743,1.0
367085,1010.0,2353.947613,1.0
367099,1010.0,2513.841569,1.0
367113,1010.0,4514.443147,1.0
367127,1010.0,2333.625083,1.0
367141,1010.0,4283.159513,1.0
367155,1010.0,4118.786727,1.0
367169,1010.0,2443.393351,1.0
367183,1011.0,4147.695818,1.0
367197,1011.0,2297.255069,1.0
367213,1011.0,2299.219262,1.0
367227,1011.0,2538.113656,1.0
367241,1011.0,4521.658334,1.0
367255,1011.0,2220.19218,1.0
367269,1011.0,2433.550296,1.0
367283,1011.0,2373.414549,1.0
367297,1011.0,2293.332342,1.0
367311,1011.0,4443.474682,1.0
367325,1011.0,4314.757664,1.0
367339,1011.0,2242.863179,1.0
367353,1011.0,2253.174486,1.0
367367,1011.0,2285.590228,1.0
367381,1011.0,4344.357091,1.0
367395,1011.0,4004.656941,1.0
367409,1011.0,4311.873995,1.0
367423,1011.0,2180.635179,1.0
367437,1011.0,4336.01208,1.0
367451,1011.0,2229.49311,1.0
367465,1011.0,2197.205994,1.0
367479,1011.0,2184.904807,1.0
367493,1011.0,2165.263068,1.0
367507,1012.0,2274.484088,1.0
367521,1012.0,4382.648867,1.0
367535,1012.0,4347.384843,1.0
367549,1012.0,4209.969957,1.0
367563,1012.0,2323.669687,1.0
367579,1012.0,4153.49437,1.0
367593,1012.0,4248.464283,1.0
367607,1012.0,4452.029779,1.0
367621,1012.0,4407.730586,1.0
367635,1012.0,4507.51368,1.0
367649,1012.0,4488.273925,1.0
367663,1012.0,4270.294587,1.0
367677,1012.0,4259.12292,1.0
367691,1012.0,4304.848308,1.0
367705,1012.0,2255.109573,1.0
367719,1012.0,4370.38541,1.0
367733,1012.0,4649.862345,1.0
367747,1012.0,2384.52725,1.0
367761,1012.0,4584.712733,1.0
367775,1012.0,2361.424994,1.0
367789,1012.0,2396.255956,1.0
367803,1012.0,2395.261531,1.0
367817,1012.0,2403.061413,1.0
367831,1012.0,4369.309298,1.0
367845,1012.0,2330.684866,1.0
367859,1012.0,4092.663615,1.0
367873,1012.0,4639.335934,1.0
367887,1013.0,4356.135366,1.0
367901,1013.0,4393.416726,1.0
367917,1013.0,2394.15261,1.0
367931,1013.0,2477.413589,1.0
367945,1013.0,2528.734071,1.0
367959,1013.0,4185.575965,1.0
367973,1013.0,4211.343499,1.0
367987,1013.0,2408.906139,1.0
368001,1013.0,2523.919088,1.0
368015,1013.0,2663.059864,1.0
368029,1013.0,4507.908589,1.0
368043,1013.0,4708.834815,1.0
368057,1013.0,4256.911347,1.0
368071,1013.0,2540.361704,1.0
368085,1013.0,2225.694182,1.0
368099,1013.0,4145.631138,1.0
368113,1013.0,4092.616513,1.0
368127,1013.0,4185.932387,1.0
368141,1013.0,2385.045272,1.0
368155,1013.0,2451.731759,1.0
368169,1013.0,4234.314037,1.0
368183,1013.0,4342.795917,1.0
368197,1013.0,2483.068418,1.0
368211,1013.0,4290.409612,1.0
368225,1013.0,4340.967391,1.0
368239,1013.0,4061.412958,1.0
368253,1013.0,2600.177024,1.0
368267,1013.0,4192.920903,1.0
368281,1013.0,2753.444597,1.0
368295,1014.0,2409.48892,1.0
368309,1014.0,4507.071802,1.0
368325,1014.0,4141.408881,1.0
368339,1014.0,2596.787179,1.0
368353,1014.0,4485.601783,1.0
368367,1014.0,2682.060466,1.0
368381,1014.0,4582.112094,1.0
368395,1014.0,4331.911652,1.0
368409,1014.0,4331.613442,1.0
368423,1014.0,2519.041972,1.0
368437,1014.0,4754.723627,1.0
368451,1014.0,2345.5817,1.0
368465,1014.0,4464.128134,1.0
368479,1014.0,2443.112932,1.0
368493,1014.0,2577.186409,1.0
368507,1014.0,2540.812781,1.0
368521,1014.0,2628.903639,1.0
368535,1014.0,4689.067021,1.0
368549,1014.0,2512.799276,1.0
368563,1014.0,2180.964867,1.0
368577,1014.0,2453.312496,1.0
368591,1014.0,4058.267118,1.0
368605,1014.0,4320.168217,1.0
368619,1015.0,2497.566474,1.0
368633,1015.0,4573.288703,1.0
368647,1015.0,4108.648047,1.0
368661,1015.0,2403.377544,1.0
368675,1015.0,2316.090896,1.0
368691,1015.0,2343.055252,1.0
368705,1015.0,4559.095698,1.0
368719,1015.0,4187.44526,1.0
368733,1015.0,4214.448573,1.0
368747,1015.0,4314.663509,1.0
368761,1015.0,4614.217057,1.0
368775,1015.0,2245.519529,1.0
368789,1015.0,2253.82016,1.0
368803,1015.0,2489.306968,1.0
368817,1015.0,2500.564091,1.0
368831,1015.0,2227.608038,1.0
368845,1015.0,2172.206154,1.0
368859,1015.0,2495.777383,1.0
368873,1015.0,2259.352268,1.0
368887,1015.0,2243.57086,1.0
368901,1015.0,2190.031847,1.0
368915,1015.0,4513.841515,1.0
368929,1015.0,2215.284522,1.0
368943,1015.0,4515.748175,1.0
368957,1015.0,2106.599436,1.0
368971,1016.0,4316.81804,1.0
368985,1016.0,2163.887703,1.0
368999,1016.0,4532.180026,1.0
369015,1016.0,2183.484373,1.0
369029,1016.0,1937.619301,1.0
369043,1016.0,4703.698216,1.0
369057,1016.0,1985.087077,1.0
369071,1016.0,4647.313867,1.0
369085,1016.0,2182.624934,1.0
369099,1016.0,2344.877715,1.0
369113,1016.0,4272.422291,1.0
369127,1016.0,4524.063719,1.0
369141,1016.0,2143.195921,1.0
369155,1016.0,2197.818869,1.0
369169,1016.0,4544.404267,1.0
369183,1016.0,4485.460748,1.0
369197,1016.0,2182.922151,1.0
369211,1016.0,4250.334862,1.0
369225,1016.0,4746.170708,1.0
369239,1016.0,4699.39915,1.0
369253,1016.0,4799.572615,1.0
369267,1016.0,4422.759031,1.0
369281,1016.0,2259.653309,1.0
369295,1016.0,4706.191858,1.0
369309,1016.0,4537.496054,1.0
369323,1017.0,4627.28267,1.0
369337,1017.0,4576.536812,1.0
369351,1017.0,1941.795953,1.0
369365,1017.0,2153.125051,1.0
369379,1017.0,2265.320883,1.0
369395,1017.0,4740.676827,1.0
369409,1017.0,4823.317532,1.0
369423,1017.0,4478.736882,1.0
369437,1017.0,4457.189795,1.0
369451,1017.0,2350.790998,1.0
369465,1017.0,2379.535958,1.0
369479,1017.0,2312.783518,1.0
369493,1017.0,4581.786423,1.0
369507,1017.0,4683.343552,1.0
369521,1017.0,2112.630778,1.0
369535,1017.0,4562.005015,1.0
369549,1017.0,2138.460667,1.0
369563,1017.0,2227.148331,1.0
369577,1017.0,2236.663964,1.0
369591,1017.0,4494.562907,1.0
369605,1017.0,4499.050619,1.0
369619,1017.0,2281.17039,1.0
369633,1017.0,4839.762591,1.0
369647,1017.0,2285.036014,1.0
369661,1018.0,2296.309988,1.0
369675,1018.0,2294.507718,1.0
369689,1018.0,4818.849216,1.0
369703,1018.0,4423.529555,1.0
369717,1018.0,4661.700133,1.0
369731,1018.0,2411.903473,1.0
369745,1018.0,4630.749446,1.0
369759,1018.0,4664.907934,1.0
369773,1018.0,2298.013494,1.0
369789,1018.0,4584.892746,1.0
369803,1018.0,2491.500355,1.0
369817,1018.0,2362.8489,1.0
369831,1018.0,4612.006931,1.0
369845,1018.0,5624.600414,1.0
369859,1018.0,4755.55139,1.0
369873,1018.0,5039.084081,1.0
369887,1018.0,2364.36606,1.0
369901,1018.0,4705.172722,1.0
369915,1018.0,2766.038679,1.0
369929,1018.0,2463.248108,1.0
369943,1018.0,4540.545719,1.0
369957,1018.0,2433.489831,1.0
369971,1018.0,4983.207899,1.0
369985,1018.0,4593.519023,1.0
369999,1018.0,4603.000378,1.0
370013,1018.0,2416.057707,1.0
370027,1018.0,2348.237364,1.0
370041,1018.0,4535.845756,1.0
370055,1018.0,2521.806429,1.0
370069,1018.0,4706.81161,1.0
370083,1018.0,4748.301776,1.0
370097,1018.0,4651.108249,1.0
370111,1019.0,4904.08381,1.0
370125,1019.0,2370.598124,1.0
370139,1019.0,2366.720239,1.0
370155,1019.0,4548.559423,1.0
370169,1019.0,2517.521326,1.0
370183,1019.0,4979.999984,1.0
370197,1019.0,2338.389628,1.0
370211,1019.0,2286.983401,1.0
370225,1019.0,2504.281613,1.0
370239,1019.0,2463.401918,1.0
370253,1019.0,4601.294959,1.0
370267,1019.0,4538.776107,1.0
370281,1019.0,4703.607708,1.0
370295,1019.0,4441.117645,1.0
370309,1019.0,2361.420034,1.0
370323,1019.0,4748.743844,1.0
370337,1019.0,2353.225838,1.0
370351,1019.0,4442.764696,1.0
370365,1019.0,4429.447848,1.0
370379,1019.0,2493.327638,1.0
370393,1020.0,4751.402862,1.0
370407,1020.0,4484.723835,1.0
370423,1020.0,2394.901275,1.0
370437,1020.0,2329.958894,1.0
370451,1020.0,2351.63153,1.0
370465,1020.0,2265.052125,1.0
370479,1020.0,2358.745411,1.0
370493,1020.0,2387.659526,1.0
370507,1020.0,2371.873058,1.0
370521,1020.0,2315.040713,1.0
370535,1020.0,2591.049048,1.0
370549,1020.0,4449.181028,1.0
370563,1020.0,4324.067793,1.0
370577,1020.0,2447.09963,1.0
370591,1020.0,2369.291862,1.0
370605,1020.0,4802.393155,1.0
370619,1020.0,2411.22658,1.0
370633,1020.0,4468.778443,1.0
370647,1020.0,2443.940133,1.0
370661,1020.0,2290.444194,1.0
370675,1020.0,2360.174157,1.0
370689,1020.0,4354.953348,1.0
370703,1021.0,2162.434452,1.0
370717,1021.0,2449.908303,1.0
370731,1021.0,4639.912721,1.0
370745,1021.0,4341.59494,1.0
370759,1021.0,2356.722149,1.0
370773,1021.0,4242.408206,1.0
370787,1021.0,4167.788339,1.0
370803,1021.0,2304.053874,1.0
370817,1021.0,4569.477501,1.0
370831,1021.0,4305.46868,1.0
370845,1021.0,4460.379925,1.0
370859,1021.0,4358.903978,1.0
370873,1021.0,7070.683702,1.0
370887,1021.0,2129.261722,1.0
370901,1021.0,2480.941814,1.0
370915,1021.0,4256.638958,1.0
370929,1021.0,4522.226457,1.0
370943,1021.0,2375.168451,1.0
370957,1021.0,4489.233212,1.0
370971,1021.0,4576.353488,1.0
370985,1021.0,4723.718944,1.0
370999,1021.0,2529.443788,1.0
371013,1021.0,2218.223037,1.0
371027,1021.0,2340.26587,1.0
371041,1021.0,4512.735651,1.0
371055,1021.0,2346.686749,1.0
371069,1021.0,4706.008564,1.0
371083,1021.0,4407.02294,1.0
371097,1021.0,2282.588417,1.0
371111,1021.0,4536.094251,1.0
371125,1022.0,4261.199158,1.0
371139,1022.0,2404.133127,1.0
371155,1022.0,2381.974584,1.0
371169,1022.0,4257.771926,1.0
371183,1022.0,4162.109035,1.0
371197,1022.0,4638.088773,1.0
371211,1022.0,2182.901209,1.0
371225,1022.0,2392.515536,1.0
371239,1022.0,4323.232942,1.0
371253,1022.0,4507.276748,1.0
371267,1022.0,4292.567577,1.0
371281,1022.0,4581.145845,1.0
371295,1022.0,4980.970036,1.0
371309,1022.0,2323.131612,1.0
371323,1022.0,4536.953062,1.0
371337,1022.0,4543.73369,1.0
371351,1022.0,2455.290192,1.0
371365,1022.0,2402.28139,1.0
371379,1022.0,4519.910074,1.0
371393,1022.0,2571.634692,1.0
371407,1022.0,4275.902661,1.0
371421,1022.0,2568.464437,1.0
371435,1022.0,2411.295429,1.0
371449,1022.0,4260.774092,1.0
371463,1022.0,4208.242177,1.0
371477,1022.0,2662.744692,1.0
371491,1022.0,2612.792828,1.0
371505,1023.0,4421.943642,1.0
371519,1023.0,2677.014674,1.0
371535,1023.0,4735.488351,1.0
371549,1023.0,2555.153238,1.0
371563,1023.0,4391.063775,1.0
371577,1023.0,4658.052975,1.0
371591,1023.0,2586.334034,1.0
371605,1023.0,4364.71055,1.0
371619,1023.0,4288.199069,1.0
371633,1023.0,2579.40166,1.0
371647,1023.0,4365.093149,1.0
371661,1023.0,2468.69068,1.0
371675,1023.0,4618.446707,1.0
371689,1023.0,4382.686525,1.0
371703,1023.0,2449.00439,1.0
371717,1023.0,2362.185176,1.0
371731,1023.0,2567.601551,1.0
371745,1023.0,4579.405915,1.0
371759,1023.0,4410.339897,1.0
371773,1023.0,2599.857913,1.0
371787,1023.0,2611.14159,1.0
371801,1023.0,2706.404038,1.0
371815,1023.0,2386.442007,1.0
371829,1023.0,4317.013284,1.0
371843,1023.0,4699.406737,1.0
371857,1023.0,2637.271271,1.0
371871,1024.0,2606.263705,1.0
371885,1024.0,4513.623398,1.0
371901,1024.0,4495.685702,1.0
371915,1024.0,2520.715592,1.0
371929,1024.0,2635.82464,1.0
371943,1024.0,2616.872029,1.0
371957,1024.0,2579.698048,1.0
371971,1024.0,4754.320422,1.0
371985,1024.0,2686.912616,1.0
371999,1024.0,4691.730403,1.0
372013,1024.0,4631.485872,1.0
372027,1024.0,4566.454726,1.0
372041,1024.0,4553.945778,1.0
372055,1024.0,4735.382938,1.0
372069,1024.0,2384.765897,1.0
372083,1024.0,2583.421524,1.0
372097,1024.0,4441.52831,1.0
372111,1024.0,2811.48823,1.0
372125,1024.0,2441.725958,1.0
